262.152,149.2241,61341986.8928
269.4615,157.8308,61342084.0576
289.4745,175.7302,61342179.3792
309.3511,180.5296,61342291.3024
307.8273,189.6767,61342386.3808
313.3831,194.3148,61342485.9392
309.1031,190.8385,61342579.0592
313.5845,191.4102,61342692.1216
313.9765,182.5571,61342788.1216
315.2366,177.2163,61342883.1488
283.6333,116.2491,61342982.3104
309.2031,188.7968,61343091.3536
345.2941,42.02655,61343188.3136
365.4895,28.01821,61343284.4032
349.4753,26.30318,61343380.9152
343.992,30.26821,61343495.3344
343.3782,32.339,61343587.5328
345.1475,30.96233,61343683.1232
346.2059,32.08514,61343794.9184
348.3368,32.17862,61343892.3008
347.2111,29.37552,61343987.5456
348.9233,28.71198,61344083.136
347.8987,27.62998,61344197.2096
348.8441,26.98357,61344292.6208
350.3933,26.28364,61344387.4816
351.3916,28.18083,61344486.2848
350.9604,29.38105,61344595.0336
350.3938,31.1621,61344691.072
351.1519,30.79722,61344789.2864
343.3885,34.00405,61344883.6608
346.1318,30.90601,61344996.6464
347.6947,31.61446,61345091.5072
347.1468,30.31671,61345191.5136
348.144,29.78241,61345285.44
349.4843,31.29653,61345395.7376
351.3724,29.96533,61345495.872
351.3342,31.1576,61345591.1808
350.9093,30.88368,61345684.1344
351.116,33.12808,61345795.712
353.4006,32.39912,61345891.7632
363.326,28.61029,61345990.6048
354.8465,29.29419,61346083.4304
354.7343,32.10491,61346197.6064
354.5125,31.21556,61346291.6352
354.6728,28.99405,61346389.6448
353.8865,30.11637,61346484.5312
325.8327,159.7878,61346595.3536
304.3911,168.7218,61346692.4544
325.2536,164.0857,61346787.4816
338.0337,163.2669,61346884.5696
371.0745,165.6376,61346995.9936
396.7307,162.3529,61347092.9408
356.8068,170.2302,61347189.824
340.0668,175.8592,61347286.8864
303.4771,169.6198,61347395.9168
314.9362,170.008,61347493.4528
333.4848,154.6729,61347590.8864
322.922,152.1826,61347685.6832
317.4139,192.2508,61347798.2464
337.4518,200.4303,61347891.072
347.8683,180.0979,61347987.2768
377.4174,175.4075,61348085.3888
322.9264,201.2087,61348197.952
313.8405,177.2581,61348292.0192
313.7335,164.7388,61348387.7888
309.7045,169.5235,61348485.6704
311.9158,164.8078,61348598.0544
333.2456,179.5507,61348698.4576
402.226,184.4301,61348791.2064
400.1944,186.0962,61348902.3104
344.7856,40.86859,61348997.1584
353.437,62.70081,61349095.1168
357.764,78.96695,61349189.184
365.5948,79.72055,61349304.192
365.4471,68.54928,61349399.0272
358.0099,65.65871,61349496.5248
350.982,70.10407,61349588.16
350.2173,74.52709,61349701.376
358.3181,75.03517,61349797.696
369.0916,69.89784,61349899.8656
370.3767,66.92152,61349988.7616
365.9728,72.4616,61350101.4016
366.7595,68.65649,61350197.1584
371.4722,58.97886,61350294.7072
375.7275,58.67858,61350389.184
374.2446,63.25654,61350502.7328
374.1931,65.39223,61350598.208
373.9332,67.53483,61350694.5024
374.7769,67.12162,61350790.592
372.4452,63.0073,61350900.4416
372.0973,64.44257,61350996.7104
372.1,61.97079,61351094.9248
370.5373,61.23095,61351190.7456
370.302,62.87271,61351301.8112
370.2544,64.10447,61351399.68
370.4655,64.28859,61351492.2752
368.4825,64.19267,61351589.0688
368.562,65.84753,61351701.1328
367.8489,66.73878,61351795.904
358.1409,45.54471,61351893.9904
352.6266,45.65839,61351988.4288
317.5373,99.36087,61352100.1088
349.0819,129.3266,61352199.1296
338.4141,57.44682,61352292.6208
320.2101,94.99227,61352389.1456
343.6209,127.3708,61352501.6448
348.8422,47.86547,61352598.8352
342.8817,112.7071,61352693.9776
344.5156,128.0686,61352790.8096
365.9748,69.58104,61352900.2112
344.1158,58.23929,61352998.9632
396.1095,154.5185,61353094.2464
347.0757,53.22719,61353189.9904
366.1785,86.95539,61353301.7472
339.211,119.0978,61353397.6064
363.7197,96.92656,61353493.7472
360.0381,83.00188,61353606.9504
385.4647,176.3944,61353701.4912
448.1505,173.8472,61353798.1312
401.3377,133.108,61353892.9152
378.3543,100.2344,61354005.504
449.1662,197.7738,61354101.2224
427.6794,174.3787,61354199.8848
452.339,210.3531,61354294.2848
446.7146,199.9853,61354407.0144
456.3077,203.2447,61354502.8864
444.9655,201.1629,61354597.8624
391.62,207.9128,61354695.2576
445.9784,204.6576,61354805.2096
384.9122,198.7368,61354901.888
454.0454,204.7463,61354996.9536
377.764,147.2333,61355093.9776
371.5028,141.321,61355206.0288
409.9343,183.9026,61355300.8256
413.0778,195.853,61355399.296
415.5249,189.0073,61355495.296
415.766,200.848,61355608.0768
419.9095,200.9803,61355701.9904
417.6698,208.7744,61355799.0144
337.0442,188.8739,61355894.464
341.2812,185.4811,61356005.4656
419.4283,200.6202,61356102.208
261.0135,41.4428,61356197.76
271.9516,44.39463,61356294.3104
259.766,48.28667,61356407.5904
261.8929,46.76442,61356501.9904
291.4815,43.87312,61356598.2976
299.9138,43.31585,61356694.3232
265.7045,47.28203,61356808.1792
276.0816,51.35736,61356902.0928
347.8802,177.12,61356998.1824
